trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
TRIP_02425_90363,11:41:00,11:41:00,STN_VLP,15,0,0
TRIP_02425_90363,11:46:00,11:46:00,STN_ADH,16,0,0
TRIP_02425_90363,11:49:00,11:49:00,STN_JOS,17,0,0
TRIP_02425_90363,11:52:00,11:52:00,STN_RMM,18,0,0
TRIP_02425_90363,11:54:00,11:54:00,STN_GMN,19,0,0
TRIP_02425_90363,11:58:00,11:58:00,STN_MDD,20,0,0
TRIP_02425_90363,12:01:00,12:01:00,STN_KILE,21,0,0
TRIP_02425_90363,12:07:00,12:07:00,STN_BVI,22,0,0
TRIP_02426_90363,11:03:00,11:03:00,STN_CCG,1,0,0
TRIP_02426_90363,11:06:00,11:06:00,STN_MEL,2,0,0
TRIP_02426_90363,11:08:00,11:08:00,STN_CYR,3,0,0
TRIP_02426_90363,11:11:00,11:11:00,STN_GTR,4,0,0
TRIP_02426_90363,11:13:00,11:13:00,STN_BCL,5,0,0
TRIP_02426_90363,11:16:00,11:16:00,STN_MX,6,0,0
TRIP_02426_90363,11:19:00,11:19:00,STN_PL,7,0,0
TRIP_02426_90363,11:22:00,11:22:00,STN_PBHD,8,0,0
TRIP_02426_90363,11:24:00,11:24:00,STN_DDR_WR,9,0,0
TRIP_02426_90363,11:26:00,11:26:00,STN_MRU,10,0,0
TRIP_02426_90363,11:29:00,11:29:00,STN_MM,11,0,0
TRIP_02426_90363,11:33:00,11:33:00,STN_BA,12,0,0
TRIP_02426_90363,11:36:00,11:36:00,STN_KHAR,13,0,0
TRIP_02426_90363,11:38:00,11:38:00,STN_STC,14,0,0
TRIP_02426_90363,11:41:00,11:41:00,STN_VLP,15,0,0
TRIP_02426_90363,11:46:00,11:46:00,STN_ADH,16,0,0
TRIP_02426_90363,11:49:00,11:49:00,STN_JOS,17,0,0
TRIP_02426_90363,11:52:00,11:52:00,STN_RMM,18,0,0
TRIP_02426_90363,11:54:00,11:54:00,STN_GMN,19,0,0
TRIP_02426_90363,11:58:00,11:58:00,STN_MDD,20,0,0
TRIP_02426_90363,12:01:00,12:01:00,STN_KILE,21,0,0
TRIP_02426_90363,12:07:00,12:07:00,STN_BVI,22,0,0
TRIP_02427_90363,11:03:00,11:03:00,STN_CCG,1,0,0
TRIP_02427_90363,11:06:00,11:06:00,STN_MEL,2,0,0
TRIP_02427_90363,11:08:00,11:08:00,STN_CYR,3,0,0
TRIP_02427_90363,11:11:00,11:11:00,STN_GTR,4,0,0
TRIP_02427_90363,11:13:00,11:13:00,STN_BCL,5,0,0
TRIP_02427_90363,11:16:00,11:16:00,STN_MX,6,0,0
TRIP_02427_90363,11:19:00,11:19:00,STN_PL,7,0,0
TRIP_02427_90363,11:22:00,11:22:00,STN_PBHD,8,0,0
TRIP_02427_90363,11:24:00,11:24:00,STN_DDR_WR,9,0,0
TRIP_02427_90363,11:26:00,11:26:00,STN_MRU,10,0,0
TRIP_02427_90363,11:29:00,11:29:00,STN_MM,11,0,0
TRIP_02427_90363,11:33:00,11:33:00,STN_BA,12,0,0
TRIP_02427_90363,11:36:00,11:36:00,STN_KHAR,13,0,0
TRIP_02427_90363,11:38:00,11:38:00,STN_STC,14,0,0
TRIP_02427_90363,11:41:00,11:41:00,STN_VLP,15,0,0
TRIP_02427_90363,11:46:00,11:46:00,STN_ADH,16,0,0
TRIP_02427_90363,11:49:00,11:49:00,STN_JOS,17,0,0
TRIP_02427_90363,11:52:00,11:52:00,STN_RMM,18,0,0
TRIP_02427_90363,11:54:00,11:54:00,STN_GMN,19,0,0
TRIP_02427_90363,11:58:00,11:58:00,STN_MDD,20,0,0
TRIP_02427_90363,12:01:00,12:01:00,STN_KILE,21,0,0
TRIP_02427_90363,12:07:00,12:07:00,STN_BVI,22,0,0
TRIP_02428_90365,11:06:00,11:06:00,STN_CCG,1,0,0
TRIP_02428_90365,11:09:00,11:09:00,STN_MEL,2,0,0
TRIP_02428_90365,11:11:00,11:11:00,STN_CYR,3,0,0
TRIP_02428_90365,11:14:00,11:14:00,STN_GTR,4,0,0
TRIP_02428_90365,11:16:00,11:16:00,STN_BCL,5,0,0
TRIP_02428_90365,11:23:00,11:23:00,STN_DDR_WR,6,0,0
TRIP_02428_90365,11:28:00,11:28:00,STN_BA,7,0,0
TRIP_02428_90365,11:37:00,11:37:00,STN_ADH,8,0,0
TRIP_02428_90365,11:51:00,11:51:00,STN_BVI,9,0,0
TRIP_02428_90365,11:56:00,11:56:00,STN_DIC,10,0,0
TRIP_02428_90365,12:01:00,12:01:00,STN_MIRA,11,0,0
TRIP_02428_90365,12:06:00,12:06:00,STN_BYR,12,0,0
TRIP_02428_90365,12:12:00,12:12:00,STN_NIG,13,0,0
TRIP_02428_90365,12:17:00,12:17:00,STN_BSR,14,0,0
TRIP_02428_90365,12:22:00,12:22:00,STN_NSP,15,0,0
TRIP_02428_90365,12:30:00,12:30:00,STN_VR,16,0,0
TRIP_02429_90365,11:06:00,11:06:00,STN_CCG,1,0,0
TRIP_02429_90365,11:09:00,11:09:00,STN_MEL,2,0,0
TRIP_02429_90365,11:11:00,11:11:00,STN_CYR,3,0,0
TRIP_02429_90365,11:14:00,11:14:00,STN_GTR,4,0,0
TRIP_02429_90365,11:16:00,11:16:00,STN_BCL,5,0,0
TRIP_02429_90365,11:23:00,11:23:00,STN_DDR_WR,6,0,0
TRIP_02429_90365,11:28:00,11:28:00,STN_BA,7,0,0
TRIP_02429_90365,11:37:00,11:37:00,STN_ADH,8,0,0
TRIP_02429_90365,11:51:00,11:51:00,STN_BVI,9,0,0
TRIP_02429_90365,11:56:00,11:56:00,STN_DIC,10,0,0
TRIP_02429_90365,12:01:00,12:01:00,STN_MIRA,11,0,0
TRIP_02429_90365,12:06:00,12:06:00,STN_BYR,12,0,0
TRIP_02429_90365,12:12:00,12:12:00,STN_NIG,13,0,0
TRIP_02429_90365,12:17:00,12:17:00,STN_BSR,14,0,0
TRIP_02429_90365,12:22:00,12:22:00,STN_NSP,15,0,0
TRIP_02429_90365,12:30:00,12:30:00,STN_VR,16,0,0
TRIP_02430_90365,11:06:00,11:06:00,STN_CCG,1,0,0
TRIP_02430_90365,11:09:00,11:09:00,STN_MEL,2,0,0
TRIP_02430_90365,11:11:00,11:11:00,STN_CYR,3,0,0
TRIP_02430_90365,11:14:00,11:14:00,STN_GTR,4,0,0
TRIP_02430_90365,11:16:00,11:16:00,STN_BCL,5,0,0
TRIP_02430_90365,11:23:00,11:23:00,STN_DDR_WR,6,0,0
TRIP_02430_90365,11:28:00,11:28:00,STN_BA,7,0,0
TRIP_02430_90365,11:37:00,11:37:00,STN_ADH,8,0,0
TRIP_02430_90365,11:51:00,11:51:00,STN_BVI,9,0,0
TRIP_02430_90365,11:56:00,11:56:00,STN_DIC,10,0,0
TRIP_02430_90365,12:01:00,12:01:00,STN_MIRA,11,0,0
TRIP_02430_90365,12:06:00,12:06:00,STN_BYR,12,0,0
TRIP_02430_90365,12:12:00,12:12:00,STN_NIG,13,0,0
TRIP_02430_90365,12:17:00,12:17:00,STN_BSR,14,0,0
TRIP_02430_90365,12:22:00,12:22:00,STN_NSP,15,0,0
TRIP_02430_90365,12:30:00,12:30:00,STN_VR,16,0,0
TRIP_02431_90369,12:08:00,12:08:00,STN_BVI,1,0,0
TRIP_02431_90369,12:12:00,12:12:00,STN_DIC,2,0,0
TRIP_02431_90369,12:17:00,12:17:00,STN_MIRA,3,0,0
TRIP_02431_90369,12:22:00,12:22:00,STN_BYR,4,0,0
TRIP_02431_90369,12:28:00,12:28:00,STN_NIG,5,0,0
TRIP_02431_90369,12:33:00,12:33:00,STN_BSR,6,0,0
TRIP_02431_90369,12:38:00,12:38:00,STN_NSP,7,0,0
TRIP_02431_90369,12:45:00,12:45:00,STN_VR,8,0,0
TRIP_02432_90369,12:08:00,12:08:00,STN_BVI,1,0,0
TRIP_02432_90369,12:12:00,12:12:00,STN_DIC,2,0,0
TRIP_02432_90369,12:17:00,12:17:00,STN_MIRA,3,0,0
TRIP_02432_90369,12:22:00,12:22:00,STN_BYR,4,0,0
TRIP_02432_90369,12:28:00,12:28:00,STN_NIG,5,0,0
TRIP_02432_90369,12:33:00,12:33:00,STN_BSR,6,0,0
TRIP_02432_90369,12:38:00,12:38:00,STN_NSP,7,0,0
TRIP_02432_90369,12:45:00,12:45:00,STN_VR,8,0,0
TRIP_02433_90369,12:08:00,12:08:00,STN_BVI,1,0,0
TRIP_02433_90369,12:12:00,12:12:00,STN_DIC,2,0,0
TRIP_02433_90369,12:17:00,12:17:00,STN_MIRA,3,0,0
TRIP_02433_90369,12:22:00,12:22:00,STN_BYR,4,0,0
TRIP_02433_90369,12:28:00,12:28:00,STN_NIG,5,0,0
TRIP_02433_90369,12:33:00,12:33:00,STN_BSR,6,0,0
TRIP_02433_90369,12:38:00,12:38:00,STN_NSP,7,0,0
TRIP_02433_90369,12:45:00,12:45:00,STN_VR,8,0,0
TRIP_02434_90371,11:06:00,11:06:00,STN_CCG,1,0,0
TRIP_02434_90371,11:09:00,11:09:00,STN_MEL,2,0,0
TRIP_02434_90371,11:11:00,11:11:00,STN_CYR,3,0,0
TRIP_02434_90371,11:14:00,11:14:00,STN_GTR,4,0,0
TRIP_02434_90371,11:16:00,11:16:00,STN_BCL,5,0,0
TRIP_02434_90371,11:19:00,11:19:00,STN_MX,6,0,0
TRIP_02434_90371,11:22:00,11:22:00,STN_PL,7,0,0
TRIP_02434_90371,11:25:00,11:25:00,STN_PBHD,8,0,0
TRIP_02434_90371,11:27:00,11:27:00,STN_DDR_WR,9,0,0
TRIP_02434_90371,11:29:00,11:29:00,STN_MRU,10,0,0
TRIP_02434_90371,11:32:00,11:32:00,STN_MM,11,0,0
TRIP_02434_90371,11:36:00,11:36:00,STN_BA,12,0,0
TRIP_02434_90371,11:39:00,11:39:00,STN_KHAR,13,0,0
TRIP_02434_90371,11:41:00,11:41:00,STN_STC,14,0,0
TRIP_02434_90371,11:44:00,11:44:00,STN_VLP,15,0,0
TRIP_02434_90371,11:48:00,11:48:00,STN_ADH,16,0,0
TRIP_02434_90371,11:52:00,11:52:00,STN_JOS,17,0,0
TRIP_02434_90371,11:55:00,11:55:00,STN_RMM,18,0,0
TRIP_02434_90371,11:58:00,11:58:00,STN_GMN,19,0,0
TRIP_02435_90373,11:09:00,11:09:00,STN_CCG,1,0,0
TRIP_02435_90373,11:12:00,11:12:00,STN_MEL,2,0,0
TRIP_02435_90373,11:14:00,11:14:00,STN_CYR,3,0,0
TRIP_02435_90373,11:17:00,11:17:00,STN_GTR,4,0,0
TRIP_02435_90373,11:19:00,11:19:00,STN_BCL,5,0,0
TRIP_02435_90373,11:22:00,11:22:00,STN_MX,6,0,0
TRIP_02435_90373,11:25:00,11:25:00,STN_PL,7,0,0
TRIP_02435_90373,11:28:00,11:28:00,STN_PBHD,8,0,0
TRIP_02435_90373,11:30:00,11:30:00,STN_DDR_WR,9,0,0
TRIP_02435_90373,11:32:00,11:32:00,STN_MRU,10,0,0
TRIP_02435_90373,11:35:00,11:35:00,STN_MM,11,0,0
TRIP_02435_90373,11:39:00,11:39:00,STN_BA,12,0,0
TRIP_02435_90373,11:42:00,11:42:00,STN_KHAR,13,0,0
TRIP_02435_90373,11:44:00,11:44:00,STN_STC,14,0,0
TRIP_02435_90373,11:47:00,11:47:00,STN_VLP,15,0,0
TRIP_02435_90373,11:53:00,11:53:00,STN_ADH,16,0,0
TRIP_02435_90373,11:56:00,11:56:00,STN_JOS,17,0,0
TRIP_02435_90373,11:59:00,11:59:00,STN_RMM,18,0,0
TRIP_02435_90373,12:01:00,12:01:00,STN_GMN,19,0,0
TRIP_02435_90373,12:05:00,12:05:00,STN_MDD,20,0,0
TRIP_02435_90373,12:08:00,12:08:00,STN_KILE,21,0,0
TRIP_02435_90373,12:15:00,12:15:00,STN_BVI,22,0,0
TRIP_02436_90373,11:09:00,11:09:00,STN_CCG,1,0,0
TRIP_02436_90373,11:12:00,11:12:00,STN_MEL,2,0,0
TRIP_02436_90373,11:14:00,11:14:00,STN_CYR,3,0,0
TRIP_02436_90373,11:17:00,11:17:00,STN_GTR,4,0,0
TRIP_02436_90373,11:19:00,11:19:00,STN_BCL,5,0,0
TRIP_02436_90373,11:22:00,11:22:00,STN_MX,6,0,0
TRIP_02436_90373,11:25:00,11:25:00,STN_PL,7,0,0
TRIP_02436_90373,11:28:00,11:28:00,STN_PBHD,8,0,0
TRIP_02436_90373,11:30:00,11:30:00,STN_DDR_WR,9,0,0
TRIP_02436_90373,11:32:00,11:32:00,STN_MRU,10,0,0
TRIP_02436_90373,11:35:00,11:35:00,STN_MM,11,0,0
TRIP_02436_90373,11:39:00,11:39:00,STN_BA,12,0,0
TRIP_02436_90373,11:42:00,11:42:00,STN_KHAR,13,0,0
TRIP_02436_90373,11:44:00,11:44:00,STN_STC,14,0,0
TRIP_02436_90373,11:47:00,11:47:00,STN_VLP,15,0,0
TRIP_02436_90373,11:53:00,11:53:00,STN_ADH,16,0,0
TRIP_02436_90373,11:56:00,11:56:00,STN_JOS,17,0,0
TRIP_02436_90373,11:59:00,11:59:00,STN_RMM,18,0,0
TRIP_02436_90373,12:01:00,12:01:00,STN_GMN,19,0,0
TRIP_02436_90373,12:05:00,12:05:00,STN_MDD,20,0,0
TRIP_02436_90373,12:08:00,12:08:00,STN_KILE,21,0,0
TRIP_02436_90373,12:15:00,12:15:00,STN_BVI,22,0,0
TRIP_02437_90375,11:09:00,11:09:00,STN_CCG,1,0,0
TRIP_02437_90375,11:12:00,11:12:00,STN_MEL,2,0,0
TRIP_02437_90375,11:14:00,11:14:00,STN_CYR,3,0,0
TRIP_02437_90375,11:17:00,11:17:00,STN_GTR,4,0,0
TRIP_02437_90375,11:19:00,11:19:00,STN_BCL,5,0,0
TRIP_02437_90375,11:26:00,11:26:00,STN_DDR_WR,6,0,0
TRIP_02437_90375,11:31:00,11:31:00,STN_BA,7,0,0
TRIP_02437_90375,11:40:00,11:40:00,STN_ADH,8,0,0
TRIP_02437_90375,11:55:00,11:55:00,STN_BVI,9,0,0
TRIP_02437_90375,11:59:00,11:59:00,STN_DIC,10,0,0
TRIP_02437_90375,12:04:00,12:04:00,STN_MIRA,11,0,0
TRIP_02437_90375,12:09:00,12:09:00,STN_BYR,12,0,0
TRIP_02437_90375,12:15:00,12:15:00,STN_NIG,13,0,0
TRIP_02437_90375,12:21:00,12:21:00,STN_BSR,14,0,0
TRIP_02437_90375,12:27:00,12:27:00,STN_NSP,15,0,0
TRIP_02437_90375,12:35:00,12:35:00,STN_VR,16,0,0
TRIP_02438_90375,11:09:00,11:09:00,STN_CCG,1,0,0
TRIP_02438_90375,11:12:00,11:12:00,STN_MEL,2,0,0
TRIP_02438_90375,11:14:00,11:14:00,STN_CYR,3,0,0
TRIP_02438_90375,11:17:00,11:17:00,STN_GTR,4,0,0
TRIP_02438_90375,11:19:00,11:19:00,STN_BCL,5,0,0
TRIP_02438_90375,11:26:00,11:26:00,STN_DDR_WR,6,0,0
TRIP_02438_90375,11:31:00,11:31:00,STN_BA,7,0,0
TRIP_02438_90375,11:40:00,11:40:00,STN_ADH,8,0,0
TRIP_02438_90375,11:55:00,11:55:00,STN_BVI,9,0,0
TRIP_02438_90375,11:59:00,11:59:00,STN_DIC,10,0,0
TRIP_02438_90375,12:04:00,12:04:00,STN_MIRA,11,0,0
TRIP_02438_90375,12:09:00,12:09:00,STN_BYR,12,0,0
TRIP_02438_90375,12:15:00,12:15:00,STN_NIG,13,0,0
TRIP_02438_90375,12:21:00,12:21:00,STN_BSR,14,0,0
TRIP_02438_90375,12:27:00,12:27:00,STN_NSP,15,0,0
TRIP_02438_90375,12:35:00,12:35:00,STN_VR,16,0,0
TRIP_02439_90377,11:12:00,11:12:00,STN_CCG,1,0,0
TRIP_02439_90377,11:15:00,11:15:00,STN_MEL,2,0,0
TRIP_02439_90377,11:17:00,11:17:00,STN_CYR,3,0,0
TRIP_02439_90377,11:20:00,11:20:00,STN_GTR,4,0,0
TRIP_02439_90377,11:22:00,11:22:00,STN_BCL,5,0,0
TRIP_02440_90377,11:12:00,11:12:00,STN_CCG,1,0,0
TRIP_02440_90377,11:15:00,11:15:00,STN_MEL,2,0,0
TRIP_02440_90377,11:17:00,11:17:00,STN_CYR,3,0,0
TRIP_02440_90377,11:20:00,11:20:00,STN_GTR,4,0,0
TRIP_02440_90377,11:22:00,11:22:00,STN_BCL,5,0,0
TRIP_02441_90379,11:12:00,11:12:00,STN_CCG,1,0,0
TRIP_02441_90379,11:15:00,11:15:00,STN_MEL,2,0,0
TRIP_02441_90379,11:17:00,11:17:00,STN_CYR,3,0,0
TRIP_02441_90379,11:20:00,11:20:00,STN_GTR,4,0,0
TRIP_02441_90379,11:22:00,11:22:00,STN_BCL,5,0,0
TRIP_02441_90379,11:29:00,11:29:00,STN_DDR_WR,6,0,0
TRIP_02441_90379,11:34:00,11:34:00,STN_BA,7,0,0
TRIP_02441_90379,11:43:00,11:43:00,STN_ADH,8,0,0
TRIP_02441_90379,11:59:00,11:59:00,STN_BVI,9,0,0
TRIP_02442_90379,11:12:00,11:12:00,STN_CCG,1,0,0
TRIP_02442_90379,11:15:00,11:15:00,STN_MEL,2,0,0
TRIP_02442_90379,11:17:00,11:17:00,STN_CYR,3,0,0
TRIP_02442_90379,11:20:00,11:20:00,STN_GTR,4,0,0
TRIP_02442_90379,11:22:00,11:22:00,STN_BCL,5,0,0
TRIP_02442_90379,11:29:00,11:29:00,STN_DDR_WR,6,0,0
TRIP_02442_90379,11:34:00,11:34:00,STN_BA,7,0,0
TRIP_02442_90379,11:43:00,11:43:00,STN_ADH,8,0,0
TRIP_02442_90379,11:59:00,11:59:00,STN_BVI,9,0,0
TRIP_02443_90381,11:15:00,11:15:00,STN_CCG,1,0,0
TRIP_02443_90381,11:18:00,11:18:00,STN_MEL,2,0,0
TRIP_02443_90381,11:20:00,11:20:00,STN_CYR,3,0,0
TRIP_02443_90381,11:23:00,11:23:00,STN_GTR,4,0,0
TRIP_02443_90381,11:25:00,11:25:00,STN_BCL,5,0,0
TRIP_02443_90381,11:28:00,11:28:00,STN_MX,6,0,0
TRIP_02443_90381,11:31:00,11:31:00,STN_PL,7,0,0
TRIP_02443_90381,11:34:00,11:34:00,STN_PBHD,8,0,0
TRIP_02443_90381,11:36:00,11:36:00,STN_DDR_WR,9,0,0
TRIP_02443_90381,11:38:00,11:38:00,STN_MRU,10,0,0
TRIP_02443_90381,11:41:00,11:41:00,STN_MM,11,0,0
TRIP_02443_90381,11:45:00,11:45:00,STN_BA,12,0,0
TRIP_02443_90381,11:48:00,11:48:00,STN_KHAR,13,0,0
TRIP_02443_90381,11:50:00,11:50:00,STN_STC,14,0,0
TRIP_02443_90381,11:53:00,11:53:00,STN_VLP,15,0,0
TRIP_02443_90381,11:59:00,11:59:00,STN_ADH,16,0,0
TRIP_02443_90381,12:03:00,12:03:00,STN_JOS,17,0,0
TRIP_02443_90381,12:06:00,12:06:00,STN_RMM,18,0,0
TRIP_02443_90381,12:08:00,12:08:00,STN_GMN,19,0,0
TRIP_02443_90381,12:12:00,12:12:00,STN_MDD,20,0,0
TRIP_02443_90381,12:15:00,12:15:00,STN_KILE,21,0,0
TRIP_02443_90381,12:21:00,12:21:00,STN_BVI,22,0,0
TRIP_02444_90381,11:15:00,11:15:00,STN_CCG,1,0,0
TRIP_02444_90381,11:18:00,11:18:00,STN_MEL,2,0,0
TRIP_02444_90381,11:20:00,11:20:00,STN_CYR,3,0,0
TRIP_02444_90381,11:23:00,11:23:00,STN_GTR,4,0,0
TRIP_02444_90381,11:25:00,11:25:00,STN_BCL,5,0,0
TRIP_02444_90381,11:28:00,11:28:00,STN_MX,6,0,0
TRIP_02444_90381,11:31:00,11:31:00,STN_PL,7,0,0
TRIP_02444_90381,11:34:00,11:34:00,STN_PBHD,8,0,0
TRIP_02444_90381,11:36:00,11:36:00,STN_DDR_WR,9,0,0
TRIP_02444_90381,11:38:00,11:38:00,STN_MRU,10,0,0
TRIP_02444_90381,11:41:00,11:41:00,STN_MM,11,0,0
TRIP_02444_90381,11:45:00,11:45:00,STN_BA,12,0,0
TRIP_02444_90381,11:48:00,11:48:00,STN_KHAR,13,0,0
TRIP_02444_90381,11:50:00,11:50:00,STN_STC,14,0,0
TRIP_02444_90381,11:53:00,11:53:00,STN_VLP,15,0,0
TRIP_02444_90381,11:59:00,11:59:00,STN_ADH,16,0,0
TRIP_02444_90381,12:03:00,12:03:00,STN_JOS,17,0,0
TRIP_02444_90381,12:06:00,12:06:00,STN_RMM,18,0,0
TRIP_02444_90381,12:08:00,12:08:00,STN_GMN,19,0,0
TRIP_02444_90381,12:12:00,12:12:00,STN_MDD,20,0,0
TRIP_02444_90381,12:15:00,12:15:00,STN_KILE,21,0,0
TRIP_02444_90381,12:21:00,12:21:00,STN_BVI,22,0,0
TRIP_02445_90381,11:15:00,11:15:00,STN_CCG,1,0,0
TRIP_02445_90381,11:18:00,11:18:00,STN_MEL,2,0,0
TRIP_02445_90381,11:20:00,11:20:00,STN_CYR,3,0,0
TRIP_02445_90381,11:23:00,11:23:00,STN_GTR,4,0,0
TRIP_02445_90381,11:25:00,11:25:00,STN_BCL,5,0,0
TRIP_02445_90381,11:28:00,11:28:00,STN_MX,6,0,0
TRIP_02445_90381,11:31:00,11:31:00,STN_PL,7,0,0
TRIP_02445_90381,11:34:00,11:34:00,STN_PBHD,8,0,0
TRIP_02445_90381,11:36:00,11:36:00,STN_DDR_WR,9,0,0
TRIP_02445_90381,11:38:00,11:38:00,STN_MRU,10,0,0
TRIP_02445_90381,11:41:00,11:41:00,STN_MM,11,0,0
TRIP_02445_90381,11:45:00,11:45:00,STN_BA,12,0,0
TRIP_02445_90381,11:48:00,11:48:00,STN_KHAR,13,0,0
TRIP_02445_90381,11:50:00,11:50:00,STN_STC,14,0,0
TRIP_02445_90381,11:53:00,11:53:00,STN_VLP,15,0,0
TRIP_02445_90381,11:59:00,11:59:00,STN_ADH,16,0,0
TRIP_02445_90381,12:03:00,12:03:00,STN_JOS,17,0,0
TRIP_02445_90381,12:06:00,12:06:00,STN_RMM,18,0,0
TRIP_02445_90381,12:08:00,12:08:00,STN_GMN,19,0,0
TRIP_02445_90381,12:12:00,12:12:00,STN_MDD,20,0,0
TRIP_02445_90381,12:15:00,12:15:00,STN_KILE,21,0,0
TRIP_02445_90381,12:21:00,12:21:00,STN_BVI,22,0,0
TRIP_02446_92087,12:21:00,12:21:00,STN_BVI,1,0,0
TRIP_02446_92087,12:26:00,12:26:00,STN_DIC,2,0,0
TRIP_02446_92087,12:31:00,12:31:00,STN_MIRA,3,0,0
TRIP_02446_92087,12:36:00,12:36:00,STN_BYR,4,0,0
TRIP_02446_92087,12:42:00,12:42:00,STN_NIG,5,0,0
TRIP_02446_92087,12:47:00,12:47:00,STN_BSR,6,0,0
TRIP_02446_92087,12:52:00,12:52:00,STN_NSP,7,0,0
TRIP_02446_92087,12:59:00,12:59:00,STN_VR,8,0,0
TRIP_02447_92087,12:21:00,12:21:00,STN_BVI,1,0,0
TRIP_02447_92087,12:26:00,12:26:00,STN_DIC,2,0,0
TRIP_02447_92087,12:31:00,12:31:00,STN_MIRA,3,0,0
TRIP_02447_92087,12:36:00,12:36:00,STN_BYR,4,0,0
TRIP_02447_92087,12:42:00,12:42:00,STN_NIG,5,0,0
TRIP_02447_92087,12:47:00,12:47:00,STN_BSR,6,0,0
TRIP_02447_92087,12:52:00,12:52:00,STN_NSP,7,0,0
TRIP_02447_92087,12:59:00,12:59:00,STN_VR,8,0,0
TRIP_02448_92087,12:21:00,12:21:00,STN_BVI,1,0,0
TRIP_02448_92087,12:26:00,12:26:00,STN_DIC,2,0,0
TRIP_02448_92087,12:31:00,12:31:00,STN_MIRA,3,0,0
TRIP_02448_92087,12:36:00,12:36:00,STN_BYR,4,0,0
TRIP_02448_92087,12:42:00,12:42:00,STN_NIG,5,0,0
TRIP_02448_92087,12:47:00,12:47:00,STN_BSR,6,0,0
TRIP_02448_92087,12:52:00,12:52:00,STN_NSP,7,0,0
TRIP_02448_92087,12:59:00,12:59:00,STN_VR,8,0,0
TRIP_02449_94029,11:15:00,11:15:00,STN_CCG,1,0,0
TRIP_02449_94029,11:18:00,11:18:00,STN_MEL,2,0,0
TRIP_02449_94029,11:20:00,11:20:00,STN_CYR,3,0,0
TRIP_02449_94029,11:23:00,11:23:00,STN_GTR,4,0,0
TRIP_02449_94029,11:25:00,11:25:00,STN_BCL,5,0,0
TRIP_02449_94029,11:32:00,11:32:00,STN_DDR_WR,6,0,0
TRIP_02449_94029,11:38:00,11:38:00,STN_BA,7,0,0
TRIP_02449_94029,11:47:00,11:47:00,STN_ADH,8,0,0
TRIP_02449_94029,12:01:00,12:01:00,STN_BVI,9,0,0
TRIP_02449_94029,12:05:00,12:05:00,STN_DIC,10,0,0
TRIP_02449_94029,12:10:00,12:10:00,STN_MIRA,11,0,0
TRIP_02449_94029,12:15:00,12:15:00,STN_BYR,12,0,0
TRIP_02449_94029,12:21:00,12:21:00,STN_NIG,13,0,0
TRIP_02449_94029,12:26:00,12:26:00,STN_BSR,14,0,0
TRIP_02449_94029,12:31:00,12:31:00,STN_NSP,15,0,0
TRIP_02449_94029,12:38:00,12:38:00,STN_VR,16,0,0
TRIP_02450_94029,11:15:00,11:15:00,STN_CCG,1,0,0
TRIP_02450_94029,11:18:00,11:18:00,STN_MEL,2,0,0
TRIP_02450_94029,11:20:00,11:20:00,STN_CYR,3,0,0
TRIP_02450_94029,11:23:00,11:23:00,STN_GTR,4,0,0
TRIP_02450_94029,11:25:00,11:25:00,STN_BCL,5,0,0
TRIP_02450_94029,11:32:00,11:32:00,STN_DDR_WR,6,0,0
TRIP_02450_94029,11:38:00,11:38:00,STN_BA,7,0,0
TRIP_02450_94029,11:47:00,11:47:00,STN_ADH,8,0,0
TRIP_02450_94029,12:01:00,12:01:00,STN_BVI,9,0,0
TRIP_02450_94029,12:05:00,12:05:00,STN_DIC,10,0,0
TRIP_02450_94029,12:10:00,12:10:00,STN_MIRA,11,0,0
TRIP_02450_94029,12:15:00,12:15:00,STN_BYR,12,0,0
TRIP_02450_94029,12:21:00,12:21:00,STN_NIG,13,0,0
TRIP_02450_94029,12:26:00,12:26:00,STN_BSR,14,0,0
TRIP_02450_94029,12:31:00,12:31:00,STN_NSP,15,0,0
TRIP_02450_94029,12:38:00,12:38:00,STN_VR,16,0,0
TRIP_02451_90385,11:18:00,11:18:00,STN_CCG,1,0,0
TRIP_02451_90385,11:21:00,11:21:00,STN_MEL,2,0,0
TRIP_02451_90385,11:23:00,11:23:00,STN_CYR,3,0,0
TRIP_02451_90385,11:26:00,11:26:00,STN_GTR,4,0,0
TRIP_02451_90385,11:28:00,11:28:00,STN_BCL,5,0,0
TRIP_02451_90385,11:31:00,11:31:00,STN_MX,6,0,0
TRIP_02451_90385,11:34:00,11:34:00,STN_PL,7,0,0
TRIP_02451_90385,11:37:00,11:37:00,STN_PBHD,8,0,0
TRIP_02451_90385,11:39:00,11:39:00,STN_DDR_WR,9,0,0
TRIP_02451_90385,11:41:00,11:41:00,STN_MRU,10,0,0
TRIP_02451_90385,11:44:00,11:44:00,STN_MM,11,0,0
TRIP_02451_90385,11:48:00,11:48:00,STN_BA,12,0,0
TRIP_02451_90385,11:52:00,11:52:00,STN_KHAR,13,0,0
TRIP_02451_90385,11:55:00,11:55:00,STN_STC,14,0,0
TRIP_02451_90385,11:58:00,11:58:00,STN_VLP,15,0,0
TRIP_02451_90385,12:02:00,12:02:00,STN_ADH,16,0,0
TRIP_02451_90385,12:06:00,12:06:00,STN_JOS,17,0,0
TRIP_02451_90385,12:09:00,12:09:00,STN_RMM,18,0,0
